id,answer
generation-for-nlp-179,정
generation-for-nlp-180,정
generation-for-nlp-181,3
generation-for-nlp-182,정
generation-for-nlp-183,정
generation-for-nlp-184,정
generation-for-nlp-185,정
generation-for-nlp-186,정
generation-for-nlp-187,정
generation-for-nlp-188,정
generation-for-nlp-189,정
generation-for-nlp-190,정
generation-for-nlp-191,정
generation-for-nlp-192,정
generation-for-nlp-193,정
generation-for-nlp-194,정
generation-for-nlp-195,정
generation-for-nlp-196,정
generation-for-nlp-197,정
generation-for-nlp-198,정
generation-for-nlp-199,정
generation-for-nlp-200,정
generation-for-nlp-201,정
generation-for-nlp-202,정
generation-for-nlp-203,정
generation-for-nlp-204,정
generation-for-nlp-205,정
generation-for-nlp-206,정
generation-for-nlp-207,정
generation-for-nlp-208,정
generation-for-nlp-209,정
generation-for-nlp-210,1
generation-for-nlp-211,정
generation-for-nlp-212,정
generation-for-nlp-213,정
generation-for-nlp-214,정
generation-for-nlp-215,정
generation-for-nlp-216,정
generation-for-nlp-217,정
generation-for-nlp-218,정
generation-for-nlp-219,정
generation-for-nlp-220,정
generation-for-nlp-221,정
generation-for-nlp-222,1
generation-for-nlp-223,1
generation-for-nlp-224,정
generation-for-nlp-225,정
generation-for-nlp-226,1
generation-for-nlp-227,정
generation-for-nlp-228,정
generation-for-nlp-229,정
generation-for-nlp-230,1
generation-for-nlp-231,정
generation-for-nlp-232,정
generation-for-nlp-233,1
generation-for-nlp-234,정
generation-for-nlp-235,정
generation-for-nlp-236,1
generation-for-nlp-237,1
generation-for-nlp-238,정
generation-for-nlp-239,정
generation-for-nlp-240,1
generation-for-nlp-241,정
generation-for-nlp-242,1
generation-for-nlp-243,1
generation-for-nlp-244,1
generation-for-nlp-245,1
generation-for-nlp-246,1
generation-for-nlp-247,1
generation-for-nlp-248,1
generation-for-nlp-249,정
generation-for-nlp-250,정
generation-for-nlp-251,1
generation-for-nlp-252,1
generation-for-nlp-253,정
generation-for-nlp-254,정
generation-for-nlp-255,1
generation-for-nlp-256,1
generation-for-nlp-257,1
generation-for-nlp-258,1
generation-for-nlp-259,1
generation-for-nlp-260,1
generation-for-nlp-261,정
generation-for-nlp-262,1
generation-for-nlp-263,정
generation-for-nlp-264,정
generation-for-nlp-265,정
generation-for-nlp-266,정
generation-for-nlp-267,정
generation-for-nlp-268,1
generation-for-nlp-269,정
generation-for-nlp-270,정
generation-for-nlp-271,1
generation-for-nlp-272,정
generation-for-nlp-273,정
generation-for-nlp-274,정
generation-for-nlp-275,5
generation-for-nlp-276,정
generation-for-nlp-277,3
generation-for-nlp-278,1
generation-for-nlp-279,정
generation-for-nlp-280,1
generation-for-nlp-281,1
generation-for-nlp-282,정
generation-for-nlp-283,정
generation-for-nlp-284,1
generation-for-nlp-285,정
generation-for-nlp-286,1
generation-for-nlp-287,3
generation-for-nlp-288,정
generation-for-nlp-289,1
generation-for-nlp-290,1
generation-for-nlp-291,정
generation-for-nlp-292,정
generation-for-nlp-293,정
generation-for-nlp-294,정
generation-for-nlp-295,정
generation-for-nlp-296,정
generation-for-nlp-297,1
generation-for-nlp-298,정
generation-for-nlp-299,정
generation-for-nlp-300,정
generation-for-nlp-301,정
generation-for-nlp-302,5
generation-for-nlp-303,1
generation-for-nlp-304,1
generation-for-nlp-305,정
generation-for-nlp-306,정
generation-for-nlp-307,정
generation-for-nlp-308,정
generation-for-nlp-309,정
generation-for-nlp-310,정
generation-for-nlp-311,1
generation-for-nlp-312,5
generation-for-nlp-313,정
generation-for-nlp-314,정
generation-for-nlp-315,정
generation-for-nlp-316,정
generation-for-nlp-317,정
generation-for-nlp-318,정
generation-for-nlp-319,정
generation-for-nlp-320,1
generation-for-nlp-321,정
generation-for-nlp-322,정
generation-for-nlp-323,3
generation-for-nlp-324,정
generation-for-nlp-325,1
generation-for-nlp-326,1
generation-for-nlp-327,1
generation-for-nlp-328,정
generation-for-nlp-329,정
generation-for-nlp-330,정
generation-for-nlp-331,1
generation-for-nlp-332,1
generation-for-nlp-333,정
generation-for-nlp-334,정
generation-for-nlp-335,1
generation-for-nlp-336,1
generation-for-nlp-337,1
generation-for-nlp-338,정
generation-for-nlp-339,정
generation-for-nlp-340,정
generation-for-nlp-341,정
generation-for-nlp-342,정
generation-for-nlp-343,1
generation-for-nlp-344,정
generation-for-nlp-345,1
generation-for-nlp-346,정
generation-for-nlp-347,정
generation-for-nlp-348,3
generation-for-nlp-349,정
generation-for-nlp-350,3
generation-for-nlp-351,정
generation-for-nlp-352,정
generation-for-nlp-353,1
generation-for-nlp-354,5
generation-for-nlp-355,1
generation-for-nlp-356,1
generation-for-nlp-357,1
generation-for-nlp-358,정
generation-for-nlp-359,정
generation-for-nlp-360,정
generation-for-nlp-361,정
generation-for-nlp-362,정
generation-for-nlp-363,정
generation-for-nlp-364,정
generation-for-nlp-365,정
generation-for-nlp-366,정
generation-for-nlp-367,정
generation-for-nlp-368,정
generation-for-nlp-369,정
generation-for-nlp-370,정
generation-for-nlp-371,정
generation-for-nlp-372,1
generation-for-nlp-373,정
generation-for-nlp-374,정
generation-for-nlp-375,정
generation-for-nlp-376,정
generation-for-nlp-377,정
generation-for-nlp-378,정
generation-for-nlp-379,정
generation-for-nlp-380,정
generation-for-nlp-381,정
generation-for-nlp-382,정
generation-for-nlp-383,정
generation-for-nlp-384,정
generation-for-nlp-385,정
generation-for-nlp-386,정
generation-for-nlp-387,정
generation-for-nlp-388,정
generation-for-nlp-389,정
generation-for-nlp-390,정
generation-for-nlp-391,정
generation-for-nlp-392,정
generation-for-nlp-393,정
generation-for-nlp-394,정
generation-for-nlp-395,정
generation-for-nlp-396,정
generation-for-nlp-397,정
generation-for-nlp-398,정
generation-for-nlp-399,1
generation-for-nlp-400,정
generation-for-nlp-401,정
generation-for-nlp-402,1
generation-for-nlp-403,1
generation-for-nlp-404,1
generation-for-nlp-405,1
generation-for-nlp-406,1
generation-for-nlp-407,1
generation-for-nlp-408,정
generation-for-nlp-409,정
generation-for-nlp-410,1
generation-for-nlp-411,1
generation-for-nlp-412,1
generation-for-nlp-413,정
generation-for-nlp-414,1
generation-for-nlp-415,정
generation-for-nlp-416,정
generation-for-nlp-417,1
generation-for-nlp-418,1
generation-for-nlp-419,1
generation-for-nlp-420,정
generation-for-nlp-421,정
generation-for-nlp-422,1
generation-for-nlp-423,3
generation-for-nlp-424,정
generation-for-nlp-997,1
generation-for-nlp-990,1
generation-for-nlp-2727,정
generation-for-nlp-1032,1
generation-for-nlp-1980,정
generation-for-nlp-1343,정
generation-for-nlp-2271,2
generation-for-nlp-2546,정
generation-for-nlp-1292,정
generation-for-nlp-1754,정
generation-for-nlp-2457,1
generation-for-nlp-2501,2
generation-for-nlp-588,정
generation-for-nlp-2318,정
generation-for-nlp-2688,1
generation-for-nlp-681,1
generation-for-nlp-2017,2
generation-for-nlp-857,1
generation-for-nlp-1988,정
generation-for-nlp-2204,1
generation-for-nlp-1855,정
generation-for-nlp-1840,정
generation-for-nlp-1156,1
generation-for-nlp-1431,정
generation-for-nlp-1225,정
generation-for-nlp-2145,정
generation-for-nlp-2403,1
generation-for-nlp-1527,정
generation-for-nlp-2311,정
generation-for-nlp-2402,2
generation-for-nlp-1381,1
generation-for-nlp-614,3
generation-for-nlp-1810,정
generation-for-nlp-1198,1
generation-for-nlp-1598,정
generation-for-nlp-1781,1
generation-for-nlp-1709,3
generation-for-nlp-2228,정
generation-for-nlp-2744,정
generation-for-nlp-1450,정
generation-for-nlp-2193,정
generation-for-nlp-1484,정
generation-for-nlp-1393,정
generation-for-nlp-1448,정
generation-for-nlp-2814,3
generation-for-nlp-2069,정
generation-for-nlp-2605,1
generation-for-nlp-503,정
generation-for-nlp-2616,정
generation-for-nlp-2074,정
generation-for-nlp-2465,3
generation-for-nlp-623,정
generation-for-nlp-1803,정
generation-for-nlp-1766,정
generation-for-nlp-665,3
generation-for-nlp-1916,2
generation-for-nlp-1118,1
generation-for-nlp-1044,1
generation-for-nlp-478,정
generation-for-nlp-2096,정
generation-for-nlp-2091,정
generation-for-nlp-2582,2
generation-for-nlp-596,1
generation-for-nlp-2265,정
generation-for-nlp-497,정
generation-for-nlp-2822,정
generation-for-nlp-2417,2
generation-for-nlp-736,3
generation-for-nlp-636,1
generation-for-nlp-776,1
generation-for-nlp-856,1
generation-for-nlp-1038,3
generation-for-nlp-1594,정
generation-for-nlp-1710,2
generation-for-nlp-1099,1
generation-for-nlp-671,1
generation-for-nlp-711,2
generation-for-nlp-1881,2
generation-for-nlp-939,3
generation-for-nlp-1364,정
generation-for-nlp-2181,정
generation-for-nlp-536,정
generation-for-nlp-2214,정
generation-for-nlp-542,정
generation-for-nlp-1304,1
generation-for-nlp-1936,정
generation-for-nlp-1151,정
generation-for-nlp-2358,정
generation-for-nlp-633,3
generation-for-nlp-2504,1
generation-for-nlp-2733,정
generation-for-nlp-471,정
generation-for-nlp-741,1
generation-for-nlp-1905,정
generation-for-nlp-1002,1
generation-for-nlp-626,정
generation-for-nlp-1029,1
generation-for-nlp-2526,정
generation-for-nlp-2792,정
generation-for-nlp-1376,3
generation-for-nlp-1740,3
generation-for-nlp-1736,정
generation-for-nlp-2462,3
generation-for-nlp-2080,1
generation-for-nlp-1331,정
generation-for-nlp-980,정
generation-for-nlp-1792,정
generation-for-nlp-1197,정
generation-for-nlp-2837,정
generation-for-nlp-642,정
generation-for-nlp-2638,정
generation-for-nlp-1453,1
generation-for-nlp-2830,3
generation-for-nlp-1674,정
generation-for-nlp-2877,1
generation-for-nlp-1330,정
generation-for-nlp-1385,2
generation-for-nlp-2238,정
generation-for-nlp-430,정
generation-for-nlp-2667,2
generation-for-nlp-2057,정
generation-for-nlp-2257,정
generation-for-nlp-1452,1
generation-for-nlp-971,1
generation-for-nlp-1363,1
generation-for-nlp-700,3
generation-for-nlp-2723,정
generation-for-nlp-1924,2
generation-for-nlp-1085,정
generation-for-nlp-504,정
generation-for-nlp-1564,정
generation-for-nlp-2083,정
generation-for-nlp-1681,1
generation-for-nlp-648,정
generation-for-nlp-1419,1
generation-for-nlp-2643,정
generation-for-nlp-793,정
generation-for-nlp-489,정
generation-for-nlp-2319,정
generation-for-nlp-931,1
generation-for-nlp-1242,1
generation-for-nlp-1859,정
generation-for-nlp-707,1
generation-for-nlp-2363,정
generation-for-nlp-1480,정
generation-for-nlp-1588,3
generation-for-nlp-760,1
generation-for-nlp-1025,1
generation-for-nlp-1084,1
generation-for-nlp-1595,정
generation-for-nlp-1259,1
generation-for-nlp-1111,1
generation-for-nlp-2510,정
generation-for-nlp-2804,정
generation-for-nlp-1395,정
generation-for-nlp-2687,1
generation-for-nlp-1731,1
generation-for-nlp-1921,3
generation-for-nlp-1433,1
generation-for-nlp-1800,정
generation-for-nlp-1125,1
generation-for-nlp-2797,정
generation-for-nlp-2612,정
generation-for-nlp-2803,2
generation-for-nlp-1253,정
generation-for-nlp-834,4
generation-for-nlp-2175,정
generation-for-nlp-2897,정
generation-for-nlp-1043,1
generation-for-nlp-926,1
generation-for-nlp-1370,1
generation-for-nlp-2516,정
generation-for-nlp-777,1
generation-for-nlp-1140,1
generation-for-nlp-1804,정
generation-for-nlp-2304,1
generation-for-nlp-970,1
generation-for-nlp-2887,정
generation-for-nlp-1525,정
generation-for-nlp-2876,3
generation-for-nlp-1903,정
generation-for-nlp-1061,1
generation-for-nlp-1492,1
generation-for-nlp-2432,정
generation-for-nlp-2315,정
generation-for-nlp-1901,1
generation-for-nlp-1079,정
generation-for-nlp-1579,정
generation-for-nlp-1036,정
generation-for-nlp-1013,정
generation-for-nlp-2230,2
generation-for-nlp-1179,3
generation-for-nlp-2266,정
generation-for-nlp-2633,정
generation-for-nlp-1346,정
generation-for-nlp-2124,1
generation-for-nlp-2253,정
generation-for-nlp-932,3
generation-for-nlp-1690,3
generation-for-nlp-2490,정
generation-for-nlp-1134,1
generation-for-nlp-2536,2
generation-for-nlp-1168,1
generation-for-nlp-2028,정
generation-for-nlp-2821,정
generation-for-nlp-1307,1
generation-for-nlp-635,1
generation-for-nlp-1312,정
generation-for-nlp-804,1
generation-for-nlp-1279,정
generation-for-nlp-2274,1
generation-for-nlp-1965,정
generation-for-nlp-1466,정
generation-for-nlp-1516,2
generation-for-nlp-2370,정
generation-for-nlp-1350,정
generation-for-nlp-891,1
generation-for-nlp-649,정
generation-for-nlp-511,정
generation-for-nlp-2285,정
generation-for-nlp-2324,1
generation-for-nlp-811,1
generation-for-nlp-1190,정
generation-for-nlp-2256,정
generation-for-nlp-1028,정
generation-for-nlp-1083,정
generation-for-nlp-1121,정
generation-for-nlp-1932,정
generation-for-nlp-1403,정
generation-for-nlp-549,1
generation-for-nlp-2081,정
generation-for-nlp-528,정
generation-for-nlp-1387,정
generation-for-nlp-709,3
generation-for-nlp-444,1
generation-for-nlp-1456,정
generation-for-nlp-622,1
generation-for-nlp-789,4
generation-for-nlp-1440,1
generation-for-nlp-438,5
generation-for-nlp-2711,1
generation-for-nlp-2707,정
generation-for-nlp-1761,1
generation-for-nlp-1076,정
generation-for-nlp-1945,1
generation-for-nlp-1568,2
generation-for-nlp-2809,정
generation-for-nlp-2339,1
generation-for-nlp-575,정
generation-for-nlp-2059,1
generation-for-nlp-1797,정
generation-for-nlp-2736,1
generation-for-nlp-1784,정
generation-for-nlp-1719,정
generation-for-nlp-660,정
generation-for-nlp-2512,정
generation-for-nlp-1554,정
generation-for-nlp-2343,2
generation-for-nlp-2369,정
generation-for-nlp-1997,정
generation-for-nlp-928,1
generation-for-nlp-1117,정
generation-for-nlp-2649,1
generation-for-nlp-1011,1
generation-for-nlp-2151,정
generation-for-nlp-1603,정
generation-for-nlp-1116,1
generation-for-nlp-2212,정
generation-for-nlp-1222,1
generation-for-nlp-2195,1
generation-for-nlp-1927,1
generation-for-nlp-1301,정
generation-for-nlp-1813,정
generation-for-nlp-2702,정
generation-for-nlp-1963,1
generation-for-nlp-785,3
generation-for-nlp-462,정
generation-for-nlp-2156,정
generation-for-nlp-2898,정
generation-for-nlp-1730,정
generation-for-nlp-2623,정
generation-for-nlp-1106,정
generation-for-nlp-2374,4
generation-for-nlp-1922,1
generation-for-nlp-1286,정
generation-for-nlp-2273,2
generation-for-nlp-2231,정
generation-for-nlp-1531,2
generation-for-nlp-2478,정
generation-for-nlp-1650,정
generation-for-nlp-2381,정
generation-for-nlp-2639,정
generation-for-nlp-1846,정
generation-for-nlp-572,3
generation-for-nlp-1020,정
generation-for-nlp-2628,정
generation-for-nlp-2626,3
generation-for-nlp-1018,1
generation-for-nlp-1300,1
generation-for-nlp-1613,정
generation-for-nlp-775,4
generation-for-nlp-653,정
generation-for-nlp-1618,정
generation-for-nlp-2054,정
generation-for-nlp-645,정
generation-for-nlp-2301,정
generation-for-nlp-1277,1
generation-for-nlp-1795,정
generation-for-nlp-1866,정
generation-for-nlp-2422,3
generation-for-nlp-640,정
generation-for-nlp-2437,정
generation-for-nlp-2221,2
generation-for-nlp-1670,정
generation-for-nlp-2636,정
generation-for-nlp-646,3
generation-for-nlp-2408,3
generation-for-nlp-610,정
generation-for-nlp-1024,1
generation-for-nlp-1727,정
generation-for-nlp-1154,정
generation-for-nlp-2518,1
generation-for-nlp-1970,4
generation-for-nlp-2241,정
generation-for-nlp-524,1
generation-for-nlp-2359,정
generation-for-nlp-1950,정
generation-for-nlp-458,1
generation-for-nlp-2064,정
generation-for-nlp-1715,정
generation-for-nlp-2861,1
generation-for-nlp-1972,정
generation-for-nlp-1667,정
generation-for-nlp-1645,1
generation-for-nlp-1739,정
generation-for-nlp-1206,3
generation-for-nlp-1851,정
generation-for-nlp-2862,정
generation-for-nlp-948,1
generation-for-nlp-2754,2
generation-for-nlp-1814,4
generation-for-nlp-1577,3
generation-for-nlp-1500,1
generation-for-nlp-1345,정
generation-for-nlp-1591,1
generation-for-nlp-2692,정
generation-for-nlp-1378,3
generation-for-nlp-1971,2
generation-for-nlp-949,3
generation-for-nlp-2523,정
generation-for-nlp-2435,정
generation-for-nlp-2737,정
generation-for-nlp-2309,1
generation-for-nlp-1974,정
generation-for-nlp-2469,1
generation-for-nlp-1552,정
generation-for-nlp-2276,정
generation-for-nlp-2595,정
generation-for-nlp-1081,3
generation-for-nlp-2255,정
generation-for-nlp-878,3
generation-for-nlp-2463,정
generation-for-nlp-2208,정
generation-for-nlp-1983,2
generation-for-nlp-2716,2
generation-for-nlp-2317,3
generation-for-nlp-442,정
generation-for-nlp-468,5
generation-for-nlp-1460,정
generation-for-nlp-1486,정
generation-for-nlp-474,1
generation-for-nlp-2158,정
generation-for-nlp-1764,정
generation-for-nlp-1699,1
generation-for-nlp-1273,1
generation-for-nlp-1565,정
generation-for-nlp-2068,1
generation-for-nlp-2037,1
generation-for-nlp-1541,3
generation-for-nlp-2838,정
generation-for-nlp-2529,3
generation-for-nlp-1788,정
generation-for-nlp-1756,1
generation-for-nlp-766,1
generation-for-nlp-1015,정
generation-for-nlp-1829,정
generation-for-nlp-2350,정
generation-for-nlp-2373,정
generation-for-nlp-1863,정
generation-for-nlp-1584,정
generation-for-nlp-2710,1
generation-for-nlp-2666,2
generation-for-nlp-1759,정
generation-for-nlp-606,1
generation-for-nlp-809,1
generation-for-nlp-1430,정
generation-for-nlp-1429,정
generation-for-nlp-1862,1
generation-for-nlp-1757,2
generation-for-nlp-1558,1
generation-for-nlp-2043,2
generation-for-nlp-1572,정
generation-for-nlp-594,3
generation-for-nlp-485,정
generation-for-nlp-2361,정
generation-for-nlp-907,1
generation-for-nlp-669,1
generation-for-nlp-643,2
generation-for-nlp-1566,정
generation-for-nlp-961,정
generation-for-nlp-908,1
generation-for-nlp-2349,정
generation-for-nlp-1054,4
generation-for-nlp-1570,정
generation-for-nlp-2790,1
generation-for-nlp-2046,2
generation-for-nlp-2022,정
generation-for-nlp-1904,정
generation-for-nlp-621,4
generation-for-nlp-748,1
generation-for-nlp-1443,1
generation-for-nlp-1599,1
generation-for-nlp-2120,2
generation-for-nlp-2505,정
generation-for-nlp-1738,3
generation-for-nlp-2891,정
generation-for-nlp-779,1
generation-for-nlp-1193,정
generation-for-nlp-2282,2
generation-for-nlp-1017,4
generation-for-nlp-2724,1
generation-for-nlp-2820,정
generation-for-nlp-1252,1
generation-for-nlp-609,1
generation-for-nlp-906,1
generation-for-nlp-731,1
generation-for-nlp-2160,2
generation-for-nlp-1423,정
generation-for-nlp-2119,정
generation-for-nlp-1609,1
generation-for-nlp-1512,정
generation-for-nlp-1382,3
generation-for-nlp-702,3
generation-for-nlp-1404,정
